h3,land,land_frac,wc_code
8929ac4ce93ffff,bare ground,0.532,60
8929ac4ce97ffff,grassland,0.585,30
8929ac4ce9bffff,cropland,0.562,40
8929ac4cea3ffff,bare ground,0.712,60
8929ac4cea7ffff,bare ground,0.486,60
8929ac4ceabffff,grassland,0.647,30
8929ac4ceb3ffff,grassland,0.661,30
8929ac4ceb7ffff,bare ground,0.504,60
8929ac4cebbffff,bare ground,0.73,60
8929ac4cec3ffff,bare ground,0.568,60
8929ac4cec7ffff,cropland,0.509,40
8929ac4cecbffff,bare ground,0.848,60
8929ac4cecfffff,cropland,0.478,40
8929ac4ced3ffff,cropland,0.42,40
8929ac4ced7ffff,grassland,0.479,30
8929ac4cedbffff,bare ground,0.703,60
8929ac4d003ffff,developed,0.493,50
8929ac4d007ffff,developed,0.523,50
8929ac4d00bffff,developed,0.843,50
8929ac4d00fffff,developed,0.95,50
8929ac4d013ffff,bare ground,0.794,60
8929ac4d017ffff,cropland,0.56,40
8929ac4d01bffff,developed,0.942,50
8929ac4d023ffff,developed,0.913,50
8929ac4d027ffff,developed,0.718,50
8929ac4d02bffff,developed,0.859,50
8929ac4d02fffff,developed,0.592,50
8929ac4d033ffff,developed,0.72,50
8929ac4d037ffff,developed,0.917,50
8929ac4d03bffff,developed,0.911,50
8929ac4d043ffff,developed,0.684,50
8929ac4d047ffff,developed,0.857,50
8929ac4d04bffff,developed,0.812,50
8929ac4d04fffff,developed,0.941,50
8929ac4d053ffff,developed,0.593,50
8929ac4d057ffff,developed,0.452,50
8929ac4d05bffff,developed,0.908,50
8929ac4d063ffff,developed,0.761,50
8929ac4d067ffff,developed,0.914,50
8929ac4d06bffff,developed,0.97,50
8929ac4d06fffff,developed,0.875,50
8929ac4d073ffff,developed,0.855,50
8929ac4d077ffff,developed,0.955,50
8929ac4d07bffff,developed,0.902,50
8929ac4d083ffff,cropland,0.773,40
8929ac4d087ffff,cropland,0.964,40
8929ac4d08bffff,cropland,0.865,40
8929ac4d08fffff,cropland,0.794,40
8929ac4d093ffff,developed,0.344,50
8929ac4d097ffff,cropland,0.93,40
8929ac4d09bffff,cropland,0.765,40
8929ac4d0a3ffff,cropland,0.568,40
8929ac4d0a7ffff,bare ground,0.595,60
8929ac4d0abffff,cropland,0.599,40
8929ac4d0afffff,bare ground,0.588,60
8929ac4d0b3ffff,cropland,0.863,40
8929ac4d0b7ffff,cropland,0.894,40
8929ac4d0bbffff,cropland,0.953,40
8929ac4d0c3ffff,bare ground,0.65,60
8929ac4d0c7ffff,developed,0.575,50
8929ac4d0cbffff,developed,0.621,50
8929ac4d0cfffff,developed,0.425,50
8929ac4d0d3ffff,bare ground,0.944,60
8929ac4d0d7ffff,bare ground,0.582,60
8929ac4d0dbffff,developed,0.561,50
8929ac4d103ffff,developed,0.601,50
8929ac4d107ffff,developed,0.815,50
8929ac4d10bffff,developed,0.816,50
8929ac4d10fffff,developed,0.927,50
8929ac4d113ffff,developed,0.462,50
8929ac4d117ffff,developed,0.939,50
8929ac4d11bffff,bare ground,0.526,60
8929ac4d123ffff,developed,0.942,50
8929ac4d127ffff,developed,0.878,50
8929ac4d12bffff,developed,0.842,50
8929ac4d12fffff,developed,0.921,50
8929ac4d133ffff,developed,0.986,50
8929ac4d137ffff,developed,0.961,50
8929ac4d13bffff,developed,0.968,50
8929ac4d143ffff,developed,0.98,50
8929ac4d147ffff,developed,0.939,50
8929ac4d14bffff,developed,0.938,50
8929ac4d14fffff,developed,0.841,50
8929ac4d153ffff,developed,0.8,50
8929ac4d157ffff,developed,0.751,50
8929ac4d15bffff,developed,0.964,50
8929ac4d163ffff,developed,0.842,50
8929ac4d167ffff,developed,0.515,50
8929ac4d16bffff,developed,0.928,50
8929ac4d16fffff,developed,0.851,50
8929ac4d173ffff,developed,0.617,50
8929ac4d177ffff,developed,0.602,50
8929ac4d17bffff,developed,0.821,50
8929ac4d183ffff,developed,0.494,50
8929ac4d187ffff,bare ground,0.567,60
8929ac4d18bffff,bare ground,0.507,60
8929ac4d18fffff,developed,0.827,50
8929ac4d193ffff,bare ground,0.478,60
8929ac4d197ffff,developed,0.543,50
8929ac4d19bffff,developed,0.404,50
8929ac4d1a3ffff,developed,0.916,50
8929ac4d1a7ffff,developed,0.952,50
8929ac4d1abffff,developed,0.97,50
8929ac4d1afffff,developed,0.814,50
8929ac4d1b3ffff,bare ground,0.745,60
8929ac4d1b7ffff,developed,0.66,50
8929ac4d1bbffff,developed,0.767,50
8929ac4d1c3ffff,grassland,0.677,30
8929ac4d1c7ffff,bare ground,0.621,60
8929ac4d1cbffff,developed,0.785,50
8929ac4d1cfffff,bare ground,0.337,60
8929ac4d1d3ffff,cropland,0.334,40
8929ac4d1d7ffff,bare ground,0.424,60
8929ac4d1dbffff,bare ground,0.727,60
8929ac4d203ffff,developed,0.954,50
8929ac4d207ffff,developed,0.9,50
8929ac4d20bffff,developed,0.918,50
8929ac4d20fffff,developed,0.523,50
8929ac4d213ffff,developed,0.927,50
8929ac4d217ffff,developed,0.89,50
8929ac4d21bffff,developed,0.884,50
8929ac4d223ffff,developed,0.905,50
8929ac4d227ffff,developed,0.656,50
8929ac4d22bffff,developed,0.941,50
8929ac4d22fffff,developed,0.918,50
8929ac4d233ffff,developed,0.457,50
8929ac4d237ffff,developed,0.599,50
8929ac4d23bffff,developed,0.67,50
8929ac4d243ffff,developed,0.825,50
8929ac4d247ffff,developed,0.682,50
8929ac4d24bffff,developed,0.93,50
8929ac4d24fffff,developed,0.556,50
8929ac4d253ffff,developed,0.918,50
8929ac4d257ffff,developed,0.669,50
8929ac4d25bffff,developed,0.883,50
8929ac4d263ffff,developed,0.625,50
8929ac4d267ffff,developed,0.901,50
8929ac4d26bffff,developed,0.956,50
8929ac4d26fffff,developed,0.879,50
8929ac4d273ffff,grassland,0.548,30
8929ac4d277ffff,developed,0.403,50
8929ac4d27bffff,grassland,0.576,30
8929ac4d283ffff,developed,0.97,50
8929ac4d287ffff,developed,0.976,50
8929ac4d28bffff,developed,0.909,50
8929ac4d28fffff,developed,0.942,50
8929ac4d293ffff,developed,0.843,50
8929ac4d297ffff,developed,0.709,50
8929ac4d29bffff,developed,0.952,50
8929ac4d2a3ffff,developed,0.881,50
8929ac4d2a7ffff,developed,0.969,50
8929ac4d2abffff,developed,0.988,50
8929ac4d2afffff,developed,0.93,50
8929ac4d2b3ffff,developed,0.64,50
8929ac4d2b7ffff,developed,0.889,50
8929ac4d2bbffff,developed,0.909,50
8929ac4d2c3ffff,developed,0.934,50
8929ac4d2c7ffff,developed,0.732,50
8929ac4d2cbffff,developed,0.982,50
8929ac4d2cfffff,developed,0.88,50
8929ac4d2d3ffff,developed,0.924,50
8929ac4d2d7ffff,developed,0.932,50
8929ac4d2dbffff,developed,0.93,50
8929ac4d303ffff,developed,0.958,50
8929ac4d307ffff,developed,0.916,50
8929ac4d30bffff,developed,0.919,50
8929ac4d30fffff,developed,0.831,50
8929ac4d313ffff,developed,0.795,50
8929ac4d317ffff,developed,0.954,50
8929ac4d31bffff,developed,0.963,50
8929ac4d323ffff,developed,0.878,50
8929ac4d327ffff,developed,0.927,50
8929ac4d32bffff,developed,0.936,50
8929ac4d32fffff,developed,0.846,50
8929ac4d333ffff,developed,0.888,50
8929ac4d337ffff,developed,0.812,50
8929ac4d33bffff,developed,0.808,50
8929ac4d343ffff,developed,0.792,50
8929ac4d347ffff,developed,0.896,50
8929ac4d34bffff,developed,0.704,50
8929ac4d34fffff,developed,0.958,50
8929ac4d353ffff,developed,0.786,50
8929ac4d357ffff,developed,0.9,50
8929ac4d35bffff,developed,0.81,50
8929ac4d363ffff,developed,0.927,50
8929ac4d367ffff,developed,0.625,50
8929ac4d36bffff,developed,0.859,50
8929ac4d36fffff,developed,0.908,50
8929ac4d373ffff,developed,0.901,50
8929ac4d377ffff,developed,0.951,50
8929ac4d37bffff,developed,0.923,50
8929ac4d383ffff,developed,0.88,50
8929ac4d387ffff,developed,0.884,50
8929ac4d38bffff,developed,0.491,50
8929ac4d38fffff,developed,0.585,50
8929ac4d393ffff,developed,0.878,50
8929ac4d397ffff,developed,0.959,50
8929ac4d39bffff,developed,0.695,50
8929ac4d3a3ffff,developed,0.833,50
8929ac4d3a7ffff,developed,0.978,50
8929ac4d3abffff,developed,0.945,50
8929ac4d3afffff,developed,0.708,50
8929ac4d3b3ffff,developed,0.826,50
8929ac4d3b7ffff,developed,0.967,50
8929ac4d3bbffff,developed,0.883,50
8929ac4d3c3ffff,developed,0.51,50
8929ac4d3c7ffff,developed,0.837,50
8929ac4d3cbffff,developed,0.782,50
8929ac4d3cfffff,developed,0.812,50
8929ac4d3d3ffff,developed,0.695,50
8929ac4d3d7ffff,developed,0.643,50
8929ac4d3dbffff,bare ground,0.803,60
8929ac4d403ffff,grassland,0.549,30
8929ac4d407ffff,grassland,0.612,30
8929ac4d40bffff,developed,0.841,50
8929ac4d40fffff,developed,0.453,50
8929ac4d413ffff,grassland,0.632,30
8929ac4d417ffff,grassland,0.646,30
8929ac4d41bffff,developed,0.867,50
8929ac4d423ffff,open water,0.344,80
8929ac4d427ffff,grassland,0.376,30
8929ac4d42bffff,developed,0.601,50
8929ac4d42fffff,grassland,0.47,30
8929ac4d433ffff,grassland,0.443,30
8929ac4d437ffff,open water,0.681,80
8929ac4d43bffff,bare ground,0.512,60
8929ac4d443ffff,developed,0.912,50
8929ac4d447ffff,developed,0.929,50
8929ac4d44bffff,developed,0.58,50
8929ac4d44fffff,developed,0.953,50
8929ac4d453ffff,developed,0.804,50
8929ac4d457ffff,developed,0.975,50
8929ac4d45bffff,developed,0.781,50
8929ac4d463ffff,bare ground,0.854,60
8929ac4d467ffff,developed,0.701,50
8929ac4d46bffff,bare ground,0.588,60
8929ac4d46fffff,bare ground,0.454,60
8929ac4d473ffff,cropland,0.97,40
8929ac4d477ffff,developed,0.496,50
8929ac4d47bffff,developed,0.74,50
8929ac4d483ffff,cropland,0.857,40
8929ac4d487ffff,cropland,0.603,40
8929ac4d48bffff,grassland,0.682,30
8929ac4d48fffff,bare ground,0.456,60
8929ac4d493ffff,cropland,0.978,40
8929ac4d497ffff,cropland,0.906,40
8929ac4d49bffff,cropland,0.764,40
8929ac4d4a3ffff,grassland,0.826,30
8929ac4d4a7ffff,grassland,0.664,30
8929ac4d4abffff,grassland,0.748,30
8929ac4d4afffff,grassland,0.508,30
8929ac4d4b7ffff,grassland,0.564,30
8929ac4d4bbffff,grassland,0.589,30
8929ac4d4c3ffff,bare ground,0.704,60
8929ac4d4c7ffff,bare ground,0.554,60
8929ac4d4cbffff,grassland,0.34,30
8929ac4d4cfffff,developed,0.678,50
8929ac4d4d3ffff,grassland,0.794,30
8929ac4d4d7ffff,grassland,0.404,30
8929ac4d4dbffff,grassland,0.576,30
8929ac4d503ffff,cropland,0.491,40
8929ac4d507ffff,bare ground,0.607,60
8929ac4d50bffff,cropland,0.931,40
8929ac4d50fffff,cropland,0.762,40
8929ac4d513ffff,cropland,0.536,40
8929ac4d51bffff,bare ground,0.431,60
8929ac4d523ffff,developed,0.945,50
8929ac4d527ffff,bare ground,0.407,60
8929ac4d52bffff,developed,0.366,50
8929ac4d52fffff,developed,0.8,50
8929ac4d533ffff,cropland,0.771,40
8929ac4d537ffff,developed,0.632,50
8929ac4d53bffff,developed,0.451,50
8929ac4d543ffff,bare ground,0.956,60
8929ac4d547ffff,cropland,0.834,40
8929ac4d54bffff,cropland,0.622,40
8929ac4d54fffff,cropland,0.596,40
8929ac4d553ffff,grassland,0.349,30
8929ac4d557ffff,developed,0.406,50
8929ac4d55bffff,cropland,0.387,40
8929ac4d563ffff,bare ground,0.513,60
8929ac4d567ffff,grassland,0.359,30
8929ac4d56bffff,bare ground,0.352,60
8929ac4d56fffff,cropland,0.489,40
8929ac4d573ffff,cropland,1.0,40
8929ac4d577ffff,cropland,0.484,40
8929ac4d57bffff,cropland,0.678,40
8929ac4d583ffff,cropland,0.999,40
8929ac4d58bffff,cropland,0.491,40
8929ac4d593ffff,cropland,0.996,40
8929ac4d59bffff,grassland,0.485,30
8929ac4d5a3ffff,woodland,0.674,10
8929ac4d5a7ffff,woodland,0.653,10
8929ac4d5abffff,cropland,0.906,40
8929ac4d5afffff,developed,0.548,50
8929ac4d5b3ffff,grassland,0.532,30
8929ac4d5b7ffff,grassland,0.622,30
8929ac4d5c3ffff,bare ground,0.488,60
8929ac4d5c7ffff,cropland,0.592,40
8929ac4d5cbffff,open water,0.364,80
8929ac4d5cfffff,bare ground,0.801,60
8929ac4d5d3ffff,grassland,0.413,30
8929ac4d5d7ffff,grassland,0.883,30
8929ac4d5dbffff,open water,0.898,80
8929ac4d603ffff,developed,0.939,50
8929ac4d607ffff,developed,0.955,50
8929ac4d60bffff,developed,0.977,50
8929ac4d60fffff,developed,0.873,50
8929ac4d613ffff,developed,0.951,50
8929ac4d617ffff,developed,0.643,50
8929ac4d61bffff,developed,0.948,50
8929ac4d623ffff,developed,0.55,50
8929ac4d627ffff,developed,0.932,50
8929ac4d62bffff,developed,0.798,50
8929ac4d62fffff,bare ground,0.476,60
8929ac4d633ffff,developed,0.901,50
8929ac4d637ffff,developed,0.668,50
8929ac4d63bffff,bare ground,0.504,60
8929ac4d643ffff,developed,0.942,50
8929ac4d647ffff,developed,0.979,50
8929ac4d64bffff,developed,0.809,50
8929ac4d64fffff,developed,0.952,50
8929ac4d653ffff,developed,0.809,50
8929ac4d657ffff,developed,0.754,50
8929ac4d65bffff,developed,0.809,50
8929ac4d663ffff,developed,0.943,50
8929ac4d667ffff,developed,0.887,50
8929ac4d66bffff,developed,0.865,50
8929ac4d66fffff,developed,0.948,50
8929ac4d673ffff,developed,0.967,50
8929ac4d677ffff,developed,0.955,50
8929ac4d67bffff,developed,0.827,50
8929ac4d683ffff,developed,0.84,50
8929ac4d687ffff,developed,0.563,50
8929ac4d68bffff,developed,0.917,50
8929ac4d68fffff,developed,0.859,50
8929ac4d693ffff,developed,0.403,50
8929ac4d697ffff,developed,0.757,50
8929ac4d69bffff,developed,0.971,50
8929ac4d6a3ffff,developed,0.993,50
8929ac4d6a7ffff,developed,0.551,50
8929ac4d6abffff,developed,0.837,50
8929ac4d6afffff,developed,0.971,50
8929ac4d6b3ffff,developed,0.752,50
8929ac4d6b7ffff,developed,0.778,50
8929ac4d6bbffff,developed,0.869,50
8929ac4d6c3ffff,developed,0.866,50
8929ac4d6c7ffff,developed,0.853,50
8929ac4d6cbffff,developed,0.705,50
8929ac4d6cfffff,developed,0.746,50
8929ac4d6d3ffff,developed,0.948,50
8929ac4d6d7ffff,developed,0.88,50
8929ac4d6dbffff,developed,0.916,50
8929ac4d803ffff,developed,0.59,50
8929ac4d807ffff,developed,0.951,50
8929ac4d80bffff,developed,0.758,50
8929ac4d80fffff,developed,0.867,50
8929ac4d813ffff,developed,0.489,50
8929ac4d817ffff,developed,0.525,50
8929ac4d81bffff,developed,0.766,50
8929ac4d823ffff,developed,0.851,50
8929ac4d827ffff,developed,0.91,50
8929ac4d82bffff,developed,0.877,50
8929ac4d82fffff,developed,0.843,50
8929ac4d833ffff,developed,0.9,50
8929ac4d837ffff,developed,0.869,50
8929ac4d83bffff,developed,0.918,50
8929ac4d843ffff,developed,0.505,50
8929ac4d847ffff,developed,0.841,50
8929ac4d84bffff,developed,0.877,50
8929ac4d84fffff,developed,0.824,50
8929ac4d853ffff,developed,0.496,50
8929ac4d857ffff,grassland,0.673,30
8929ac4d85bffff,developed,0.831,50
8929ac4d863ffff,developed,0.73,50
8929ac4d867ffff,developed,0.788,50
8929ac4d86bffff,developed,0.897,50
8929ac4d86fffff,developed,0.73,50
8929ac4d873ffff,developed,0.824,50
8929ac4d877ffff,developed,0.888,50
8929ac4d87bffff,developed,0.87,50
8929ac4d883ffff,developed,0.939,50
8929ac4d887ffff,grassland,0.599,30
8929ac4d88bffff,developed,0.865,50
8929ac4d88fffff,developed,0.601,50
8929ac4d893ffff,developed,0.796,50
8929ac4d897ffff,developed,0.766,50
8929ac4d89bffff,developed,0.827,50
8929ac4d8a3ffff,developed,0.637,50
8929ac4d8a7ffff,developed,0.879,50
8929ac4d8abffff,developed,0.604,50
8929ac4d8afffff,developed,0.826,50
8929ac4d8b3ffff,developed,0.596,50
8929ac4d8b7ffff,developed,0.652,50
8929ac4d8bbffff,developed,0.482,50
8929ac4d8c3ffff,grassland,0.608,30
8929ac4d8c7ffff,grassland,0.548,30
8929ac4d8cbffff,developed,0.629,50
8929ac4d8cfffff,grassland,0.884,30
8929ac4d8d3ffff,developed,0.807,50
8929ac4d8d7ffff,developed,0.536,50
8929ac4d8dbffff,developed,0.535,50
8929ac4d903ffff,developed,0.7,50
8929ac4d907ffff,developed,0.917,50
8929ac4d90bffff,developed,0.792,50
8929ac4d90fffff,developed,0.808,50
8929ac4d913ffff,grassland,0.515,30
8929ac4d917ffff,grassland,0.432,30
8929ac4d91bffff,bare ground,0.513,60
8929ac4d923ffff,developed,0.868,50
8929ac4d927ffff,developed,0.954,50
8929ac4d92bffff,developed,0.892,50
8929ac4d92fffff,developed,0.922,50
8929ac4d933ffff,developed,0.736,50
8929ac4d937ffff,developed,0.82,50
8929ac4d93bffff,developed,0.816,50
8929ac4d943ffff,bare ground,0.469,60
8929ac4d947ffff,developed,0.577,50
8929ac4d94bffff,developed,0.469,50
8929ac4d94fffff,developed,0.569,50
8929ac4d953ffff,grassland,0.551,30
8929ac4d957ffff,bare ground,0.632,60
8929ac4d95bffff,bare ground,0.519,60
8929ac4d963ffff,developed,0.636,50
8929ac4d967ffff,developed,0.58,50
8929ac4d96bffff,developed,0.745,50
8929ac4d96fffff,bare ground,0.454,60
8929ac4d973ffff,developed,0.892,50
8929ac4d977ffff,developed,0.756,50
8929ac4d97bffff,developed,0.49,50
8929ac4d983ffff,grassland,0.379,30
8929ac4d987ffff,grassland,0.681,30
8929ac4d98bffff,grassland,0.75,30
8929ac4d98fffff,grassland,0.762,30
8929ac4d993ffff,developed,0.451,50
8929ac4d997ffff,bare ground,0.426,60
8929ac4d99bffff,developed,0.733,50
8929ac4d9a3ffff,grassland,0.549,30
8929ac4d9a7ffff,developed,0.628,50
8929ac4d9abffff,developed,0.683,50
8929ac4d9afffff,developed,0.837,50
8929ac4d9b3ffff,grassland,0.65,30
8929ac4d9b7ffff,bare ground,0.384,60
8929ac4d9bbffff,bare ground,0.503,60
8929ac4d9c3ffff,developed,0.917,50
8929ac4d9c7ffff,grassland,0.708,30
8929ac4d9cbffff,developed,0.864,50
8929ac4d9cfffff,grassland,0.394,30
8929ac4d9d3ffff,developed,0.573,50
8929ac4d9d7ffff,developed,0.496,50
8929ac4d9dbffff,developed,0.74,50
8929ac4da03ffff,developed,0.621,50
8929ac4da07ffff,developed,0.727,50
8929ac4da0bffff,developed,0.498,50
8929ac4da0fffff,grassland,0.468,30
8929ac4da13ffff,developed,0.652,50
8929ac4da17ffff,developed,0.558,50
8929ac4da1bffff,grassland,0.783,30
8929ac4da23ffff,bare ground,0.554,60
8929ac4da27ffff,bare ground,0.793,60
8929ac4da2bffff,bare ground,0.899,60
8929ac4da2fffff,grassland,0.503,30
8929ac4da33ffff,bare ground,0.409,60
8929ac4da37ffff,developed,0.638,50
8929ac4da3bffff,developed,0.602,50
8929ac4da43ffff,developed,0.666,50
8929ac4da47ffff,developed,0.639,50
8929ac4da4bffff,developed,0.843,50
8929ac4da4fffff,developed,0.7,50
8929ac4da53ffff,developed,0.763,50
8929ac4da57ffff,developed,0.511,50
8929ac4da5bffff,developed,0.719,50
8929ac4da63ffff,bare ground,0.776,60
8929ac4da67ffff,bare ground,0.617,60
8929ac4da6bffff,bare ground,0.6,60
8929ac4da6fffff,developed,0.371,50
8929ac4da73ffff,grassland,0.462,30
8929ac4da77ffff,bare ground,0.777,60
8929ac4da7bffff,bare ground,0.454,60
8929ac4da83ffff,developed,0.838,50
8929ac4da87ffff,developed,0.554,50
8929ac4da8bffff,grassland,0.49,30
8929ac4da8fffff,developed,0.473,50
8929ac4da93ffff,developed,0.786,50
8929ac4da97ffff,developed,0.904,50
8929ac4da9bffff,developed,0.853,50
8929ac4daa3ffff,developed,0.551,50
8929ac4daa7ffff,developed,0.69,50
8929ac4daabffff,developed,0.349,50
8929ac4daafffff,developed,0.59,50
8929ac4dab3ffff,developed,0.64,50
8929ac4dab7ffff,developed,0.804,50
8929ac4dabbffff,grassland,0.353,30
8929ac4dac3ffff,developed,0.647,50
8929ac4dac7ffff,grassland,0.662,30
8929ac4dacbffff,developed,0.788,50
8929ac4dacfffff,developed,0.597,50
8929ac4dad3ffff,developed,0.697,50
8929ac4dad7ffff,developed,0.72,50
8929ac4dadbffff,developed,0.709,50
8929ac4db03ffff,developed,0.954,50
8929ac4db07ffff,developed,0.884,50
8929ac4db0bffff,developed,0.909,50
8929ac4db0fffff,developed,0.848,50
8929ac4db13ffff,developed,0.753,50
8929ac4db17ffff,developed,0.733,50
8929ac4db1bffff,developed,0.885,50
8929ac4db23ffff,developed,0.85,50
8929ac4db27ffff,developed,0.77,50
8929ac4db2bffff,developed,0.773,50
8929ac4db2fffff,developed,0.792,50
8929ac4db33ffff,developed,0.837,50
8929ac4db37ffff,developed,0.881,50
8929ac4db3bffff,developed,0.649,50
8929ac4db43ffff,developed,0.722,50
8929ac4db47ffff,developed,0.921,50
8929ac4db4bffff,developed,0.894,50
8929ac4db4fffff,developed,0.83,50
8929ac4db53ffff,developed,0.786,50
8929ac4db57ffff,developed,0.821,50
8929ac4db5bffff,developed,0.74,50
8929ac4db63ffff,developed,0.939,50
8929ac4db67ffff,developed,0.8,50
8929ac4db6bffff,developed,0.546,50
8929ac4db6fffff,developed,0.819,50
8929ac4db73ffff,developed,0.887,50
8929ac4db77ffff,developed,0.502,50
8929ac4db7bffff,developed,0.932,50
8929ac4db83ffff,bare ground,0.632,60
8929ac4db87ffff,grassland,0.412,30
8929ac4db8bffff,bare ground,0.449,60
8929ac4db8fffff,bare ground,0.555,60
8929ac4db93ffff,developed,0.502,50
8929ac4db97ffff,bare ground,0.491,60
8929ac4db9bffff,developed,0.491,50
8929ac4dba3ffff,developed,0.844,50
8929ac4dba7ffff,developed,0.74,50
8929ac4dbabffff,developed,0.68,50
8929ac4dbafffff,developed,0.686,50
8929ac4dbb3ffff,developed,0.499,50
8929ac4dbb7ffff,developed,0.911,50
8929ac4dbbbffff,developed,0.552,50
8929ac4dbc3ffff,bare ground,0.611,60
8929ac4dbc7ffff,bare ground,0.578,60
8929ac4dbcbffff,bare ground,0.725,60
8929ac4dbcfffff,developed,0.501,50
8929ac4dbd3ffff,developed,0.835,50
8929ac4dbd7ffff,grassland,0.395,30
8929ac4dbdbffff,developed,0.79,50
8929ac4dc03ffff,developed,0.851,50
8929ac4dc07ffff,developed,0.612,50
8929ac4dc0bffff,developed,0.937,50
8929ac4dc0fffff,developed,0.959,50
8929ac4dc13ffff,developed,0.644,50
8929ac4dc17ffff,developed,0.612,50
8929ac4dc1bffff,developed,0.568,50
8929ac4dc23ffff,developed,0.409,50
8929ac4dc27ffff,developed,0.397,50
8929ac4dc2bffff,developed,0.629,50
8929ac4dc2fffff,developed,0.787,50
8929ac4dc33ffff,bare ground,0.454,60
8929ac4dc37ffff,bare ground,0.362,60
8929ac4dc3bffff,developed,0.482,50
8929ac4dc43ffff,developed,0.904,50
8929ac4dc47ffff,developed,0.909,50
8929ac4dc4bffff,developed,0.952,50
8929ac4dc4fffff,developed,0.658,50
8929ac4dc53ffff,developed,0.974,50
8929ac4dc57ffff,developed,0.904,50
8929ac4dc5bffff,developed,0.887,50
8929ac4dc63ffff,developed,0.974,50
8929ac4dc67ffff,developed,0.978,50
8929ac4dc6bffff,developed,0.96,50
8929ac4dc6fffff,developed,0.603,50
8929ac4dc73ffff,developed,0.971,50
8929ac4dc77ffff,developed,0.947,50
8929ac4dc7bffff,developed,0.959,50
8929ac4dc83ffff,grassland,0.528,30
8929ac4dc87ffff,grassland,0.883,30
8929ac4dc8bffff,developed,0.974,50
8929ac4dc8fffff,bare ground,0.509,60
8929ac4dc93ffff,developed,0.722,50
8929ac4dc97ffff,grassland,0.856,30
8929ac4dc9bffff,developed,0.632,50
8929ac4dca3ffff,bare ground,0.876,60
8929ac4dca7ffff,bare ground,0.635,60
8929ac4dcabffff,bare ground,0.744,60
8929ac4dcafffff,bare ground,0.574,60
8929ac4dcb3ffff,grassland,0.829,30
8929ac4dcb7ffff,grassland,0.482,30
8929ac4dcbbffff,bare ground,0.625,60
8929ac4dcc3ffff,developed,0.956,50
8929ac4dcc7ffff,developed,0.964,50
8929ac4dccbffff,developed,0.928,50
8929ac4dccfffff,developed,0.919,50
8929ac4dcd3ffff,developed,0.869,50
8929ac4dcd7ffff,developed,0.939,50
8929ac4dcdbffff,developed,0.958,50
8929ac4dd03ffff,cropland,1.0,40
8929ac4dd07ffff,cropland,0.987,40
8929ac4dd0bffff,cropland,0.762,40
8929ac4dd0fffff,cropland,1.0,40
8929ac4dd13ffff,cropland,1.0,40
8929ac4dd17ffff,cropland,1.0,40
8929ac4dd1bffff,cropland,0.755,40
8929ac4dd23ffff,cropland,0.975,40
8929ac4dd27ffff,bare ground,0.733,60
8929ac4dd2bffff,cropland,0.785,40
8929ac4dd2fffff,bare ground,0.836,60
8929ac4dd33ffff,cropland,1.0,40
8929ac4dd37ffff,cropland,0.97,40
8929ac4dd3bffff,cropland,0.871,40
8929ac4dd43ffff,developed,0.841,50
8929ac4dd47ffff,developed,0.857,50
8929ac4dd4bffff,developed,0.569,50
8929ac4dd4fffff,developed,0.593,50
8929ac4dd53ffff,bare ground,0.713,60
8929ac4dd57ffff,developed,0.544,50
8929ac4dd5bffff,developed,0.699,50
8929ac4dd63ffff,cropland,0.862,40
8929ac4dd67ffff,cropland,0.727,40
8929ac4dd6bffff,developed,0.908,50
8929ac4dd6fffff,cropland,0.509,40
8929ac4dd73ffff,cropland,0.802,40
8929ac4dd77ffff,cropland,1.0,40
8929ac4dd7bffff,developed,0.967,50
8929ac4dd83ffff,cropland,0.836,40
8929ac4dd87ffff,cropland,0.962,40
8929ac4dd8bffff,cropland,0.625,40
8929ac4dd8fffff,cropland,1.0,40
8929ac4dd93ffff,cropland,0.545,40
8929ac4dd97ffff,cropland,0.983,40
8929ac4dd9bffff,bare ground,0.691,60
8929ac4dda3ffff,cropland,0.948,40
8929ac4dda7ffff,cropland,0.771,40
8929ac4ddabffff,cropland,1.0,40
8929ac4ddafffff,cropland,1.0,40
8929ac4ddb3ffff,cropland,1.0,40
8929ac4ddb7ffff,grassland,0.41,30
8929ac4ddbbffff,cropland,1.0,40
8929ac4ddc3ffff,cropland,0.552,40
8929ac4ddc7ffff,cropland,0.874,40
8929ac4ddcbffff,bare ground,0.784,60
8929ac4ddcfffff,bare ground,0.745,60
8929ac4ddd3ffff,cropland,0.795,40
8929ac4ddd7ffff,bare ground,0.588,60
8929ac4dddbffff,bare ground,0.757,60
8929ac4de03ffff,developed,0.874,50
8929ac4de07ffff,developed,0.575,50
8929ac4de0bffff,developed,0.767,50
8929ac4de0fffff,developed,0.792,50
8929ac4de13ffff,developed,0.764,50
8929ac4de17ffff,developed,0.696,50
8929ac4de1bffff,developed,0.74,50
8929ac4de23ffff,developed,0.864,50
8929ac4de27ffff,developed,0.877,50
8929ac4de2bffff,developed,0.866,50
8929ac4de2fffff,developed,0.904,50
8929ac4de33ffff,developed,0.832,50
8929ac4de37ffff,developed,0.778,50
8929ac4de3bffff,developed,0.628,50
8929ac4de43ffff,developed,0.887,50
8929ac4de47ffff,developed,0.735,50
8929ac4de4bffff,developed,0.802,50
8929ac4de4fffff,developed,0.711,50
8929ac4de53ffff,developed,0.925,50
8929ac4de57ffff,developed,0.767,50
8929ac4de5bffff,developed,0.837,50
